From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
A0A3Q0KDP9	A0A3Q0KDP9	unreviewed	A0A3Q0KDP9_SCHMA	Neural gene activation protein		Schistosoma mansoni (Blood fluke)	1019	nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]
G4VEM1	G4VEM1	unreviewed	G4VEM1_SCHMA	UDP-glucose 4-epimerase (EC 5.1.3.2)		Schistosoma mansoni (Blood fluke)	350	UDP-glucose 4-epimerase activity [GO:0003978]; UDP-N-acetylglucosamine 4-epimerase activity [GO:0003974]; galactose metabolic process [GO:0006012]
A0A3Q0KUT8	A0A3Q0KUT8	unreviewed	A0A3Q0KUT8_SCHMA	ATP synthase-coupling factor 6, mitochondrial		Schistosoma mansoni (Blood fluke)	126	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) [GO:0000276]; proton transmembrane transporter activity [GO:0015078]; proton motive force-driven ATP synthesis [GO:0015986]
A0A5K4EQ52	A0A5K4EQ52	unreviewed	A0A5K4EQ52_SCHMA	Kinase (EC 2.7.-.-)		Schistosoma mansoni (Blood fluke)	313	kinase activity [GO:0016301]; inositol phosphate biosynthetic process [GO:0032958]; phosphorylation [GO:0016310]
A0A3Q0KMS9	A0A3Q0KMS9	unreviewed	A0A3Q0KMS9_SCHMA	L-serine ammonia-lyase (EC 4.3.1.17)		Schistosoma mansoni (Blood fluke)	970	L-serine ammonia-lyase activity [GO:0003941]; pyridoxal phosphate binding [GO:0030170]; RNA binding [GO:0003723]; amino acid metabolic process [GO:0006520]
A0A3Q0KRN7	A0A3Q0KRN7	unreviewed	A0A3Q0KRN7_SCHMA	Xap-5 protein-related		Schistosoma mansoni (Blood fluke)	365	nucleus [GO:0005634]
A0A5K4F8Q2	A0A5K4F8Q2	unreviewed	A0A5K4F8Q2_SCHMA	Mitochondrial ribosomal protein S36		Schistosoma mansoni (Blood fluke)	83	
A0A5K4FB77	A0A5K4FB77	unreviewed	A0A5K4FB77_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	148	
A0A5K4EUF0	A0A3Q0KRK6	unreviewed	A0A3Q0KRK6_SCHMA	Histone-lysine N-methyltransferase		Schistosoma mansoni (Blood fluke)	1862	nucleus [GO:0005634]; histone methyltransferase activity [GO:0042054]; metal ion binding [GO:0046872]
A0A5K4EQD9	A0A5K4EQD9	unreviewed	A0A5K4EQD9_SCHMA	Putative leucine rich repeat-containing		Schistosoma mansoni (Blood fluke)	196	membrane [GO:0016020]
A0A5K4F4U3	A0A5K4F4U3	unreviewed	A0A5K4F4U3_SCHMA	DUF4200 domain-containing protein		Schistosoma mansoni (Blood fluke)	492	
A0A3Q0KLG9	A0A3Q0KLG9	unreviewed	A0A3Q0KLG9_SCHMA	Apoptosis stimulating of P53, putative		Schistosoma mansoni (Blood fluke)	1359	nucleus [GO:0005634]; p53 binding [GO:0002039]; regulation of apoptotic process [GO:0042981]
G4LYI6	G4LYI6	unreviewed	G4LYI6_SCHMA	Kelch-like protein		Schistosoma mansoni (Blood fluke)	813	
G4VNF7	G4VNF7	unreviewed	G4VNF7_SCHMA	Putative leukocyte receptor cluster (Lrc) member		Schistosoma mansoni (Blood fluke)	749	
A0A3Q0KD62	A0A3Q0KD62	unreviewed	A0A3Q0KD62_SCHMA	SAM domain-containing protein		Schistosoma mansoni (Blood fluke)	1515	cytoplasm [GO:0005737]; RNA binding [GO:0003723]; translation repressor activity [GO:0030371]; regulation of mRNA stability [GO:0043488]
A0A3Q0KCR8	A0A3Q0KCR8	unreviewed	A0A3Q0KCR8_SCHMA	Putative gtp-binding protein hflx		Schistosoma mansoni (Blood fluke)	454	GTP binding [GO:0005525]; metal ion binding [GO:0046872]
A0A5K4EPZ8	A0A5K4EPZ8	unreviewed	A0A5K4EPZ8_SCHMA	Putative sulfate transporter		Schistosoma mansoni (Blood fluke)	244	membrane [GO:0016020]; transmembrane transport [GO:0055085]
A0A3Q0KQY2	A0A3Q0KQY2	unreviewed	A0A3Q0KQY2_SCHMA	DUF3533 domain-containing protein		Schistosoma mansoni (Blood fluke)	464	membrane [GO:0016020]
A0A3Q0KJ81	A0A3Q0KJ81	unreviewed	A0A3Q0KJ81_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	186	membrane [GO:0016020]
A0A5K4FCZ9	A0A5K4FCZ9	unreviewed	A0A5K4FCZ9_SCHMA	EF-hand domain-containing protein		Schistosoma mansoni (Blood fluke)	121	calcium ion binding [GO:0005509]
A0A5K4EEF2	A0A5K4EEF2	unreviewed	A0A5K4EEF2_SCHMA	Putative beta-1,4-galactosyltransferase		Schistosoma mansoni (Blood fluke)	289	membrane [GO:0016020]; glycosyltransferase activity [GO:0016757]; carbohydrate metabolic process [GO:0005975]
A0A3Q0KBI3	A0A3Q0KBI3	unreviewed	A0A3Q0KBI3_SCHMA	Septate junction protein		Schistosoma mansoni (Blood fluke)	1947	plasma membrane [GO:0005886]; axon guidance [GO:0007411]; cell adhesion [GO:0007155]
G4LW69	G4LW69	unreviewed	G4LW69_SCHMA	Smp_202350		Schistosoma mansoni (Blood fluke)	217	membrane [GO:0016020]
G4VES8	G4VES8	unreviewed	G4VES8_SCHMA	G-patch domain-containing protein		Schistosoma mansoni (Blood fluke)	280	nucleic acid binding [GO:0003676]
A0A5K4F7U2	A0A5K4F7U2		A0A5K4F7U2_SCHMA	deleted				
G4VS23	G4VS23	unreviewed	G4VS23_SCHMA	Putative rnase h (70)		Schistosoma mansoni (Blood fluke)	785	exonuclease activity [GO:0004527]; nucleic acid binding [GO:0003676]
A0A3Q0KTD4	A0A3Q0KTD4	unreviewed	A0A3Q0KTD4_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	335	
A0A3Q0KUJ5	A0A3Q0KUJ5	unreviewed	A0A3Q0KUJ5_SCHMA	Glyco_hydro_5_C domain-containing protein		Schistosoma mansoni (Blood fluke)	221	hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]
G4VRF7	G4VRF7	unreviewed	G4VRF7_SCHMA	Putative junctophilin		Schistosoma mansoni (Blood fluke)	1136	endoplasmic reticulum membrane [GO:0005789]; junctional membrane complex [GO:0030314]
G4VPB1	G4VPB1	unreviewed	G4VPB1_SCHMA	Myb-like domain-containing protein		Schistosoma mansoni (Blood fluke)	1875	
A0A5K4ECF6	A0A5K4ECF6	unreviewed	A0A5K4ECF6_SCHMA	Family S12 unassigned peptidase (S12 family)		Schistosoma mansoni (Blood fluke)	211	
A0A3Q0KTJ4	A0A3Q0KTJ4	unreviewed	A0A3Q0KTJ4_SCHMA	DIF_8		Schistosoma mansoni (Blood fluke)	323	membrane [GO:0016020]
G4LVR4	G4LVR4	unreviewed	G4LVR4_SCHMA	D2013.10		Schistosoma mansoni (Blood fluke)	248	membrane [GO:0016020]
A0A5K4ECE7	A0A5K4ECE7	unreviewed	A0A5K4ECE7_SCHMA	Diacylglycerol kinase (DAG kinase) (EC 2.7.1.107)		Schistosoma mansoni (Blood fluke)	934	ATP binding [GO:0005524]; ATP-dependent diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]; phosphorylation [GO:0016310]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]
A0A5K4E9G7	A0A5K4E9G7	unreviewed	A0A5K4E9G7_SCHMA	beta-ketoacyl-[acyl-carrier-protein] synthase I (EC 2.3.1.41)		Schistosoma mansoni (Blood fluke)	285	3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]
G4VMN2	G4VMN2	unreviewed	G4VMN2_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	172	
A0A5K4F317	A0A5K4F317	unreviewed	A0A5K4F317_SCHMA	LsmAD domain-containing protein		Schistosoma mansoni (Blood fluke)	823	RNA binding [GO:0003723]
A0A5K4F3R5	A0A5K4F3R5	unreviewed	A0A5K4F3R5_SCHMA	Glycoside hydrolase family 5 C-terminal domain-containing protein		Schistosoma mansoni (Blood fluke)	557	hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate derivative catabolic process [GO:1901136]; lipid catabolic process [GO:0016042]
G4LVE7	G4LVE7	unreviewed	G4LVE7_SCHMA	ATP synthase f chain, mitochondrial-related		Schistosoma mansoni (Blood fluke)	108	mitochondrion [GO:0005739]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]; ATP biosynthetic process [GO:0006754]; proton transmembrane transport [GO:1902600]
A0A5K4F464	A0A5K4F464	unreviewed	A0A5K4F464_SCHMA	GTPase Era, mitochondrial (ERA-like protein 1)		Schistosoma mansoni (Blood fluke)	310	GTP binding [GO:0005525]; RNA binding [GO:0003723]
A0A5K4F1N4	A0A5K4F1N4	unreviewed	A0A5K4F1N4_SCHMA	WD repeat-containing protein 60		Schistosoma mansoni (Blood fluke)	1109	cilium [GO:0005929]; cytoplasmic dynein complex [GO:0005868]; dynein heavy chain binding [GO:0045504]; dynein light chain binding [GO:0045503]; intraciliary transport [GO:0042073]
A0A5K4FC98	A0A5K4FC98	unreviewed	A0A5K4FC98_SCHMA	SAM domain-containing protein		Schistosoma mansoni (Blood fluke)	1361	
G4LUW7	G4LUW7	unreviewed	G4LUW7_SCHMA	Amiloride-sensitive sodium channel,putative		Schistosoma mansoni (Blood fluke)	600	membrane [GO:0016020]; sodium channel activity [GO:0005272]
A0A3Q0KT11	A0A3Q0KT11	unreviewed	A0A3Q0KT11_SCHMA	Putative rna recognition motif containing protein		Schistosoma mansoni (Blood fluke)	258	RNA binding [GO:0003723]; mRNA splicing, via spliceosome [GO:0000398]
G4LWV6	G4LWV6	unreviewed	G4LWV6_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	780	membrane [GO:0016020]
A0A3Q0KEB6	A0A3Q0KEB6	unreviewed	A0A3Q0KEB6_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	784	
A0A3Q0KKK6	A0A3Q0KKK6	unreviewed	A0A3Q0KKK6_SCHMA	Serine-rich repeat protein 2, putative		Schistosoma mansoni (Blood fluke)	1090	
G4V5H2	G4V5H2	unreviewed	G4V5H2_SCHMA	DNA-directed RNA polymerases I, II, and III subunit RPABC5		Schistosoma mansoni (Blood fluke)	67	DNA-directed RNA polymerase complex [GO:0000428]; DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; zinc ion binding [GO:0008270]; DNA-templated transcription [GO:0006351]
A0A5K4F389	A0A5K4F389	unreviewed	A0A5K4F389_SCHMA	Leucine-rich repeat-containing protein 23		Schistosoma mansoni (Blood fluke)	340	
G4V5E8	G4V5E8	unreviewed	G4V5E8_SCHMA	Mediator of RNA polymerase II transcription subunit 22 (Mediator complex subunit 22)		Schistosoma mansoni (Blood fluke)	160	mediator complex [GO:0016592]; transcription coregulator activity [GO:0003712]; regulation of transcription by RNA polymerase II [GO:0006357]
G4VFE1	G4VFE1	unreviewed	G4VFE1_SCHMA	Fibrillar collagen NC1 domain-containing protein		Schistosoma mansoni (Blood fluke)	1308	extracellular matrix structural constituent [GO:0005201]
A0A3Q0KLG7	G4VEX1	unreviewed	G4VEX1_SCHMA	Fanconi-associated nuclease (EC 3.1.4.1)		Schistosoma mansoni (Blood fluke)	811	nucleus [GO:0005634]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]; phosphodiesterase I activity [GO:0004528]; interstrand cross-link repair [GO:0036297]
A0A5K4FEI5	A0A5K4FEI5	unreviewed	A0A5K4FEI5_SCHMA	C-mannosyltransferase dpy-19		Schistosoma mansoni (Blood fluke)	913	membrane [GO:0016020]
A0A3Q0KNE8	A0A3Q0KNE8	unreviewed	A0A3Q0KNE8_SCHMA	Basic helix-loop-helix transcription factor,putative		Schistosoma mansoni (Blood fluke)	995	protein dimerization activity [GO:0046983]
G4VLG3	G4VLG3	unreviewed	G4VLG3_SCHMA	Venom allergen-like (VAL) 18 protein		Schistosoma mansoni (Blood fluke)	194	membrane [GO:0016020]
A0A5K4F5L9	A0A5K4F5L9		A0A5K4F5L9_SCHMA	deleted				
A0A5K4FEC5	A0A5K4FEC5	unreviewed	A0A5K4FEC5_SCHMA	Ribosomal L1 domain-containing protein 1		Schistosoma mansoni (Blood fluke)	347	
A0A5K4F5K8	A0A5K4F5K8	unreviewed	A0A5K4F5K8_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	312	
G4V9U0	G4V9U0	unreviewed	G4V9U0_SCHMA	Large ribosomal subunit protein bL35m (39S ribosomal protein L35, mitochondrial)		Schistosoma mansoni (Blood fluke)	167	mitochondrion [GO:0005739]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]
A0A5K4F3L2	A0A5K4F3L2	unreviewed	A0A5K4F3L2_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	150	
A0A5K4FAX9	A0A5K4FAX9	unreviewed	A0A5K4FAX9_SCHMA	Annexin		Schistosoma mansoni (Blood fluke)	113	calcium ion binding [GO:0005509]; calcium-dependent phospholipid binding [GO:0005544]
A0A5K4F561	A0A5K4F561	unreviewed	A0A5K4F561_SCHMA	Centrosomal protein of 135 kDa		Schistosoma mansoni (Blood fluke)	1198	
A0A5K4EJD9	A0A5K4EJD9	unreviewed	A0A5K4EJD9_SCHMA	Peptidyl-prolyl cis-trans isomerase E		Schistosoma mansoni (Blood fluke)	356	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; RNA binding [GO:0003723]; protein folding [GO:0006457]
A0A5K4EKJ9	A0A5K4EKJ9	unreviewed	A0A5K4EKJ9_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	156	membrane [GO:0016020]
A0A5K4F804	A0A5K4F804	unreviewed	A0A5K4F804_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	60	
G4VNL7	G4VNL7	unreviewed	G4VNL7_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	134	
A0A5K4F807	A0A5K4F807	unreviewed	A0A5K4F807_SCHMA	Actin-binding LIM protein 1		Schistosoma mansoni (Blood fluke)	890	actin binding [GO:0003779]; metal ion binding [GO:0046872]; cytoskeleton organization [GO:0007010]
A0A5K4EDX8	A0A5K4EDX8	unreviewed	A0A5K4EDX8_SCHMA	Putative ubiquitin (Ribosomal protein L40)		Schistosoma mansoni (Blood fluke)	533	
A0A5K4EB47	A0A5K4EB47	unreviewed	A0A5K4EB47_SCHMA	Putative rac gtpase activating protein		Schistosoma mansoni (Blood fluke)	641	metal ion binding [GO:0046872]; signal transduction [GO:0007165]
G4LXC4	G4LXC4	unreviewed	G4LXC4_SCHMA	Cold shock domain protein A, putative		Schistosoma mansoni (Blood fluke)	175	nucleic acid binding [GO:0003676]
G4VJ82	G4VJ82	unreviewed	G4VJ82_SCHMA	Cytoplasmic tRNA 2-thiolation protein 2		Schistosoma mansoni (Blood fluke)	375	cytoplasm [GO:0005737]; nucleotidyltransferase activity [GO:0016779]; tRNA binding [GO:0000049]; protein urmylation [GO:0032447]; tRNA thio-modification [GO:0034227]; tRNA wobble uridine modification [GO:0002098]
A0A5K4FC19	A0A5K4FC19	unreviewed	A0A5K4FC19_SCHMA	4-hydroxybenzoate polyprenyltransferase, mitochondrial		Schistosoma mansoni (Blood fluke)	233	membrane [GO:0016020]; transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]
A0A5K4F1W9	A0A5K4F1W9	unreviewed	A0A5K4F1W9_SCHMA	Short chain dehydrogenase		Schistosoma mansoni (Blood fluke)	340	membrane [GO:0016020]; oxidoreductase activity [GO:0016491]
A0A3Q0KBY7	C4PYV8	unreviewed	C4PYV8_SCHMA	Fasting-inducible integral membrane protein tm6p1-related		Schistosoma mansoni (Blood fluke)	252	membrane [GO:0016020]
G4M232	G4M232	unreviewed	G4M232_SCHMA	Smp_205700		Schistosoma mansoni (Blood fluke)	77	
A0A5K4ET21	A0A5K4ET21	unreviewed	A0A5K4ET21_SCHMA	Putative unkempt protein		Schistosoma mansoni (Blood fluke)	1327	cytoplasm [GO:0005737]; metal ion binding [GO:0046872]
A0A3Q0KIJ3	A0A3Q0KIJ3	unreviewed	A0A3Q0KIJ3_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	167	
A0A3Q0KQ64	A0A3Q0KQ64	unreviewed	A0A3Q0KQ64_SCHMA	Rtdr1, putative		Schistosoma mansoni (Blood fluke)	323	
A0A3Q0KE65	A0A3Q0KE65	unreviewed	A0A3Q0KE65_SCHMA	dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117)		Schistosoma mansoni (Blood fluke)	327	membrane [GO:0016020]; dolichyl-phosphate beta-glucosyltransferase activity [GO:0004581]
C4Q8S0	C4Q8S0	unreviewed	C4Q8S0_SCHMA	DNA-methyltransferase 2 isoform 1	Dnmt2	Schistosoma mansoni (Blood fluke)	368	S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; methylation [GO:0032259]
A0A3Q0KMS0	A0A3Q0KMS0	unreviewed	A0A3Q0KMS0_SCHMA	MEG-3 (Grail) family		Schistosoma mansoni (Blood fluke)	151	
A0A5K4ENR4	A0A5K4ENR4	unreviewed	A0A5K4ENR4_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	169	
A0A3Q0KU66	A0A3Q0KU66	unreviewed	A0A3Q0KU66_SCHMA	Putative vacuolar membrane protein pep11		Schistosoma mansoni (Blood fluke)	1196	endosome [GO:0005768]; vesicle tethering complex [GO:0099023]; metal ion binding [GO:0046872]; intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192]
A0A5K4EUD5	A0A5K4EUD5	unreviewed	A0A5K4EUD5_SCHMA	Transporter		Schistosoma mansoni (Blood fluke)	610	membrane [GO:0016020]; symporter activity [GO:0015293]
A0A5K4F3Z2	A0A5K4F3Z2	unreviewed	A0A5K4F3Z2_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	528	
A0A5K4FH78	A0A5K4FH78	unreviewed	A0A5K4FH78_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	152	mitochondrial inner membrane [GO:0005743]; copper ion binding [GO:0005507]
A0A5K4FF39	A0A5K4FF39	unreviewed	A0A5K4FF39_SCHMA	Ubiquitin-like domain-containing protein		Schistosoma mansoni (Blood fluke)	403	response to unfolded protein [GO:0006986]
A0A5K4FD26	A0A5K4FD26	unreviewed	A0A5K4FD26_SCHMA	Dendritic cell-specific transmembrane protein-like domain-containing protein		Schistosoma mansoni (Blood fluke)	1178	membrane [GO:0016020]
G4VK58	G4VK58	unreviewed	G4VK58_SCHMA	E3 ubiquitin-protein ligase		Schistosoma mansoni (Blood fluke)	451	membrane [GO:0016020]; ubiquitin protein ligase activity [GO:0061630]; protein ubiquitination [GO:0016567]
A0A5K4EU13	A0A5K4EU13	unreviewed	A0A5K4EU13_SCHMA	Serine/threonine kinase		Schistosoma mansoni (Blood fluke)	111	
G4VBH5	G4VBH5	unreviewed	G4VBH5_SCHMA	Putative peptide chain release factor		Schistosoma mansoni (Blood fluke)	429	translation release factor activity [GO:0003747]
A0A3Q0KKY2	A0A3Q0KKY2	unreviewed	A0A3Q0KKY2_SCHMA	Heterogeneous nuclear ribonucleoprotein-related		Schistosoma mansoni (Blood fluke)	1215	nucleic acid binding [GO:0003676]
C4QLY6	C4QLY6	unreviewed	C4QLY6_SCHMA	GTP-binding protein alpha subunit, gna,putative		Schistosoma mansoni (Blood fluke)	126	G-protein beta/gamma-subunit complex binding [GO:0031683]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; G protein-coupled receptor signaling pathway [GO:0007186]
A0A5K4FDJ3	A0A5K4FDJ3	unreviewed	A0A5K4FDJ3_SCHMA	HMG box domain-containing protein		Schistosoma mansoni (Blood fluke)	1125	nucleus [GO:0005634]; DNA binding [GO:0003677]
A0A5K4F8V0	A0A5K4F8V0	unreviewed	A0A5K4F8V0_SCHMA	Proteolipid protein, putative		Schistosoma mansoni (Blood fluke)	340	
A0A5K4FB32	A0A5K4FB32	unreviewed	A0A5K4FB32_SCHMA	Ras-GEF domain-containing protein		Schistosoma mansoni (Blood fluke)	1132	guanyl-nucleotide exchange factor activity [GO:0005085]; small GTPase mediated signal transduction [GO:0007264]
A0A3Q0KC71	G4V9R9	unreviewed	G4V9R9_SCHMA	Probable glutamate--tRNA ligase, mitochondrial (EC 6.1.1.17) (Glutamyl-tRNA synthetase)		Schistosoma mansoni (Blood fluke)	583	cellular anatomical entity [GO:0110165]; ATP binding [GO:0005524]; glutamate-tRNA ligase activity [GO:0004818]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]; glutamyl-tRNA aminoacylation [GO:0006424]
A0A3Q0KRS9	A0A3Q0KRS9	unreviewed	A0A3Q0KRS9_SCHMA	Iwr1 domain-containing protein		Schistosoma mansoni (Blood fluke)	276	
A0A5K4EP28	A0A5K4EP28	unreviewed	A0A5K4EP28_SCHMA	Putative glutamate receptor, kainate		Schistosoma mansoni (Blood fluke)	321	
A0A5K4F6H0	A0A5K4F6H0		A0A5K4F6H0_SCHMA	deleted				
A0A3Q0KDE7	A0A3Q0KDE7	unreviewed	A0A3Q0KDE7_SCHMA	Sugar nucleotide epimerase related		Schistosoma mansoni (Blood fluke)	310	
A0A5K4FBI6	A0A5K4FBI6	unreviewed	A0A5K4FBI6_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	75	
A0A5K4EKS9	A0A5K4EKS9	unreviewed	A0A5K4EKS9_SCHMA	Endostatin domain-containing protein		Schistosoma mansoni (Blood fluke)	408	
A0A5K4F4R8	A0A5K4F4R8	unreviewed	A0A5K4F4R8_SCHMA	Dynein light chain		Schistosoma mansoni (Blood fluke)	92	cytoplasm [GO:0005737]; dynein complex [GO:0030286]; microtubule [GO:0005874]; microtubule-based process [GO:0007017]
G4V6Q1	G4V6Q1	unreviewed	G4V6Q1_SCHMA	Putative microfibril-associated protein		Schistosoma mansoni (Blood fluke)	443	
A0A5K4F0A4	A0A5K4F0A4	unreviewed	A0A5K4F0A4_SCHMA	Putative ribosomal pseudouridine synthase		Schistosoma mansoni (Blood fluke)	604	pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; pseudouridine synthesis [GO:0001522]
A0A3Q0KRA1	A0A3Q0KRA1	unreviewed	A0A3Q0KRA1_SCHMA	Semaphorin 5-related		Schistosoma mansoni (Blood fluke)	1380	membrane [GO:0016020]; semaphorin receptor binding [GO:0030215]
A0A3Q0KE49	A0A3Q0KE49	unreviewed	A0A3Q0KE49_SCHMA	DNA topoisomerase I (EC 5.6.2.1) (DNA topoisomerase 1)		Schistosoma mansoni (Blood fluke)	642	chromosome [GO:0005694]; nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA topoisomerase type I (single strand cut, ATP-independent) activity [GO:0003917]; DNA topological change [GO:0006265]
G4VBB1	G4VBB1	unreviewed	G4VBB1_SCHMA	Putative kunitz-type protease inhibitor		Schistosoma mansoni (Blood fluke)	85	serine-type endopeptidase inhibitor activity [GO:0004867]
A0A3Q0KTD9	A0A3Q0KTD9	unreviewed	A0A3Q0KTD9_SCHMA	Signal peptidase complex subunit 3		Schistosoma mansoni (Blood fluke)	179	signal peptidase complex [GO:0005787]; signal peptide processing [GO:0006465]
A0A3Q0KC36	A0A3Q0KC36	unreviewed	A0A3Q0KC36_SCHMA	Adenosine kinase (AK) (EC 2.7.1.20) (Adenosine 5'-phosphotransferase)		Schistosoma mansoni (Blood fluke)	341	nucleus [GO:0005634]; adenosine kinase activity [GO:0004001]; ATP binding [GO:0005524]; AMP salvage [GO:0044209]; phosphorylation [GO:0016310]; purine ribonucleoside salvage [GO:0006166]
C4QUE4	C4QUE4	unreviewed	C4QUE4_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	202	membrane [GO:0016020]
A0A3Q0KBU5	A0A3Q0KBU5	unreviewed	A0A3Q0KBU5_SCHMA	Ubiquitin-specific peptidase 10 (C19 family)		Schistosoma mansoni (Blood fluke)	597	cysteine-type deubiquitinase activity [GO:0004843]
A0A5K4EBK4	A0A5K4EBK4	unreviewed	A0A5K4EBK4_SCHMA	Putative prefoldin subunit 2		Schistosoma mansoni (Blood fluke)	97	prefoldin complex [GO:0016272]; unfolded protein binding [GO:0051082]; protein folding [GO:0006457]
A0A3Q0KTH8	A0A3Q0KTH8	unreviewed	A0A3Q0KTH8_SCHMA	Putative syntaxin		Schistosoma mansoni (Blood fluke)	378	membrane [GO:0016020]; vesicle-mediated transport [GO:0016192]
A0A3Q0KPG4	A0A3Q0KPG4	unreviewed	A0A3Q0KPG4_SCHMA	ZZ-type domain-containing protein		Schistosoma mansoni (Blood fluke)	250	zinc ion binding [GO:0008270]
A0A3Q0KI39	A0A3Q0KI39	unreviewed	A0A3Q0KI39_SCHMA	SAP domain-containing protein		Schistosoma mansoni (Blood fluke)	288	
G4VKL5	G4VKL5	unreviewed	G4VKL5_SCHMA	Phosducin-like protein 3 (Viral iap-associated factor 1) (Viaf-1)		Schistosoma mansoni (Blood fluke)	245	
A0A5K4ERX3	A0A5K4ERX3	unreviewed	A0A5K4ERX3_SCHMA	DNA ligase		Schistosoma mansoni (Blood fluke)	534	ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA ligase (ATP) activity [GO:0003910]; DNA ligation involved in DNA repair [GO:0051103]; DNA recombination [GO:0006310]
Q1X6L5	Q1X6L5	unreviewed	Q1X6L5_SCHMA	Venom allergen-like protein 2		Schistosoma mansoni (Blood fluke)	229	
A0A5K4F4C3	A0A5K4F4C3	unreviewed	A0A5K4F4C3_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	156	biosynthetic process [GO:0009058]
A0A5K4EIU4	A0A5K4EIU4	unreviewed	A0A5K4EIU4_SCHMA	Putative zinc finger protein		Schistosoma mansoni (Blood fluke)	82	
A0A3Q0KM07	A0A3Q0KM07	unreviewed	A0A3Q0KM07_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	236	
G4VBX5	G4VBX5	unreviewed	G4VBX5_SCHMA	Putative dreadlocks/dock		Schistosoma mansoni (Blood fluke)	692	
A0A3Q0KMC9	A0A3Q0KMC9	unreviewed	A0A3Q0KMC9_SCHMA	Inositol transporter		Schistosoma mansoni (Blood fluke)	880	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
G4VJ37	G4VJ37	unreviewed	G4VJ37_SCHMA	Putative cyclin G2		Schistosoma mansoni (Blood fluke)	424	
A0A3Q0KIP2	A0A3Q0KIP2	unreviewed	A0A3Q0KIP2_SCHMA	Cathepsin B (C01 family)		Schistosoma mansoni (Blood fluke)	334	cysteine-type peptidase activity [GO:0008234]; proteolysis [GO:0006508]
G4LYJ4	G4LYJ4	unreviewed	G4LYJ4_SCHMA	Pro-His-rich protein		Schistosoma mansoni (Blood fluke)	302	
A0A3Q0KN73	A0A3Q0KN73	unreviewed	A0A3Q0KN73_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	332	
A0A5K4F256	A0A5K4F256	unreviewed	A0A5K4F256_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	380	transferase activity [GO:0016740]; isoprenoid biosynthetic process [GO:0008299]
A0A3Q0KMZ4	A0A3Q0KMZ4	unreviewed	A0A3Q0KMZ4_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	259	
A0A5K4F450	A0A5K4F450	unreviewed	A0A5K4F450_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	477	
