From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
A0A1C1CGT9	A0A1C1CGT9	unreviewed	A0A1C1CGT9_9EURO	E3 ubiquitin-protein ligase UHRF1, variant 3	CLCR_11268	Cladophialophora carrionii	616	nucleus [GO:0005634]
A0A1C1CBY4	A0A1C1CBY4	unreviewed	A0A1C1CBY4_9EURO	Cyclase	CLCR_00465	Cladophialophora carrionii	344	arylformamidase activity [GO:0004061]; tryptophan catabolic process to kynurenine [GO:0019441]
A0A1C1CMD7	A0A1C1CMD7	unreviewed	A0A1C1CMD7_9EURO	Zinc-binding loop region of homing endonuclease domain-containing protein	CLCR_06755	Cladophialophora carrionii	647	endonuclease activity [GO:0004519]
A0A1C1CVC8	A0A1C1CVC8	unreviewed	A0A1C1CVC8_9EURO	Uncharacterized protein	CLCR_10046	Cladophialophora carrionii	535	
A0A1C1CKP1	A0A1C1CKP1	unreviewed	A0A1C1CKP1_9EURO	Uncharacterized protein	CLCR_05247	Cladophialophora carrionii	118	
A0A1C1D0J5	A0A1C1D0J5	unreviewed	A0A1C1D0J5_9EURO	Putative prefoldin subunit 2	CLCR_00209	Cladophialophora carrionii	122	prefoldin complex [GO:0016272]; unfolded protein binding [GO:0051082]; protein folding [GO:0006457]
A0A1C1CF20	A0A1C1CF20	unreviewed	A0A1C1CF20_9EURO	Major Facilitator Superfamily protein	CLCR_02508	Cladophialophora carrionii	324	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A1C1D362	A0A1C1D362	unreviewed	A0A1C1D362_9EURO	DUF6594 domain-containing protein	CLCR_02862	Cladophialophora carrionii	571	
A0A1C1D0M4	A0A1C1D0M4	unreviewed	A0A1C1D0M4_9EURO	chitin synthase (EC 2.4.1.16)	CLCR_00276	Cladophialophora carrionii	466	plasma membrane [GO:0005886]; chitin synthase activity [GO:0004100]; conidium formation [GO:0048315]
A0A1C1CXQ1	A0A1C1CXQ1	unreviewed	A0A1C1CXQ1_9EURO	Atos-like conserved domain-containing protein	CLCR_09694	Cladophialophora carrionii	737	nucleus [GO:0005634]
A0A1C1CKH7	A0A1C1CKH7	unreviewed	A0A1C1CKH7_9EURO	Major Facilitator Superfamily protein	CLCR_04792	Cladophialophora carrionii	535	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A1C1D1J2	A0A1C1D1J2	unreviewed	A0A1C1D1J2_9EURO	Malate synthase (EC 2.3.3.9)	acuE CLCR_02859	Cladophialophora carrionii	542	malate synthase activity [GO:0004474]; glyoxylate cycle [GO:0006097]; tricarboxylic acid cycle [GO:0006099]
A0A1C1CSN2	A0A1C1CSN2	unreviewed	A0A1C1CSN2_9EURO	RNA 3'-terminal phosphate cyclase domain-containing protein	CLCR_11368	Cladophialophora carrionii	569	RNA-3'-phosphate cyclase activity [GO:0003963]; RNA processing [GO:0006396]
A0A1C1D0A7	A0A1C1D0A7	unreviewed	A0A1C1D0A7_9EURO	UDP-N-acetylglucosamine transporter yea4	yea4 CLCR_00182	Cladophialophora carrionii	450	membrane [GO:0016020]; carbohydrate transport [GO:0008643]; transmembrane transport [GO:0055085]
A0A1C1CQ75	A0A1C1CQ75	unreviewed	A0A1C1CQ75_9EURO	Eukaryotic translation initiation factor 3 subunit F (eIF3f)	CLCR_07325	Cladophialophora carrionii	346	eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; metallopeptidase activity [GO:0008237]; translation initiation factor activity [GO:0003743]; translation initiation factor binding [GO:0031369]; formation of cytoplasmic translation initiation complex [GO:0001732]
A0A1C1CPL6	A0A1C1CPL6	unreviewed	A0A1C1CPL6_9EURO	Uncharacterized protein	CLCR_07850	Cladophialophora carrionii	72	
A0A1C1CS49	A0A1C1CS49	unreviewed	A0A1C1CS49_9EURO	Phytanoyl-CoA dioxygenase family protein	CLCR_08785	Cladophialophora carrionii	329	
A0A1C1CVW4	A0A1C1CVW4	unreviewed	A0A1C1CVW4_9EURO	SH3 domain containing protein	CLCR_09487	Cladophialophora carrionii	1159	
A0A1C1C837	A0A1C1C837	unreviewed	A0A1C1C837_9EURO	ADP-ribosylation factor-like protein 2	ARL2 CLCR_06273	Cladophialophora carrionii	215	GTP binding [GO:0005525]; GTPase activity [GO:0003924]
A0A1C1CYE8	A0A1C1CYE8	unreviewed	A0A1C1CYE8_9EURO	Putative metabolite transport protein	CLCR_10109	Cladophialophora carrionii	501	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A1C1CY92	A0A1C1CY92	unreviewed	A0A1C1CY92_9EURO	Versicolorin reductase	stcU CLCR_10559	Cladophialophora carrionii	265	oxidoreductase activity [GO:0016491]; cellular biosynthetic process [GO:0044249]; organic substance biosynthetic process [GO:1901576]
A0A1C1CXB6	A0A1C1CXB6	unreviewed	A0A1C1CXB6_9EURO	High-affinity hexose transporter	CLCR_10557	Cladophialophora carrionii	320	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A1C1CRG9	A0A1C1CRG9	unreviewed	A0A1C1CRG9_9EURO	Deoxyribodipyrimidine photo-lyase	CLCR_08399	Cladophialophora carrionii	542	lyase activity [GO:0016829]
A0A1C1C9F2	A0A1C1C9F2	unreviewed	A0A1C1C9F2_9EURO	Ribosome biogenesis protein Alb1	CLCR_06332	Cladophialophora carrionii	182	cytoplasm [GO:0005737]; nucleus [GO:0005634]
A0A1C1CMW2	A0A1C1CMW2	unreviewed	A0A1C1CMW2_9EURO	Autophagy-related protein 27	CLCR_07321	Cladophialophora carrionii	316	cytoplasmic vesicle membrane [GO:0030659]; Golgi membrane [GO:0000139]
A0A1C1CZ76	A0A1C1CZ76	unreviewed	A0A1C1CZ76_9EURO	Putative G-patch domain protein	CLCR_09848	Cladophialophora carrionii	579	RNA binding [GO:0003723]
A0A1C1CPG8	A0A1C1CPG8	unreviewed	A0A1C1CPG8_9EURO	N-acetyltransferase domain-containing protein	CLCR_07474	Cladophialophora carrionii	287	acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]
A0A1C1CBW2	A0A1C1CBW2	unreviewed	A0A1C1CBW2_9EURO	Phosphomannomutase (EC 5.4.2.8)	PMM1 CLCR_00489	Cladophialophora carrionii	272	cytoplasm [GO:0005737]; phosphomannomutase activity [GO:0004615]; GDP-mannose biosynthetic process [GO:0009298]
A0A1C1CRT7	A0A1C1CRT7	unreviewed	A0A1C1CRT7_9EURO	RTA1 domain protein	CLCR_08850	Cladophialophora carrionii	315	membrane [GO:0016020]
A0A1C1CHK7	A0A1C1CHK7	unreviewed	A0A1C1CHK7_9EURO	Key lime pathogenicity protein	CLCR_03932	Cladophialophora carrionii	676	
A0A1C1CDG2	A0A1C1CDG2	unreviewed	A0A1C1CDG2_9EURO	RING-type E3 ubiquitin transferase (EC 2.3.2.27)	CLCR_01828	Cladophialophora carrionii	836	cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]; rescue of stalled ribosome [GO:0072344]
A0A1C1CG58	A0A1C1CG58	unreviewed	A0A1C1CG58_9EURO	F-box domain-containing protein	CLCR_03737	Cladophialophora carrionii	149	
A0A1C1CEM9	A0A1C1CEM9	unreviewed	A0A1C1CEM9_9EURO	Histone transcription regulator 3 homolog	hir3 CLCR_02214	Cladophialophora carrionii	1983	nucleus [GO:0005634]; chromatin organization [GO:0006325]
A0A1C1CKN6	A0A1C1CKN6	unreviewed	A0A1C1CKN6_9EURO	Crossover junction endonuclease MUS81 (EC 3.1.22.-)	mus81 CLCR_04678	Cladophialophora carrionii	584	Holliday junction resolvase complex [GO:0048476]; nucleus [GO:0005634]; crossover junction DNA endonuclease activity [GO:0008821]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; DNA catabolic process [GO:0006308]; double-strand break repair via break-induced replication [GO:0000727]; meiotic cell cycle [GO:0051321]
A0A1C1CGL0	A0A1C1CGL0	unreviewed	A0A1C1CGL0_9EURO	Putative 3-hydroxybutyryl-CoA dehydrogenase	mmgB CLCR_03604	Cladophialophora carrionii	329	NAD+ binding [GO:0070403]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; fatty acid metabolic process [GO:0006631]
A0A1C1CSX0	A0A1C1CSX0	unreviewed	A0A1C1CSX0_9EURO	Branched-chain-amino-acid aminotransferase (EC 2.6.1.42)	BAT1 CLCR_08589	Cladophialophora carrionii	424	L-isoleucine transaminase activity [GO:0052656]; L-leucine transaminase activity [GO:0052654]; L-leucine:2-oxoglutarate aminotransferase activity [GO:0050048]; L-valine transaminase activity [GO:0052655]; amino acid biosynthetic process [GO:0008652]; branched-chain amino acid biosynthetic process [GO:0009082]
A0A1C1CFF6	A0A1C1CFF6	unreviewed	A0A1C1CFF6_9EURO	DNA-directed RNA polymerase subunit (EC 2.7.7.6)	rpa1 CLCR_02216	Cladophialophora carrionii	1754	DNA-directed RNA polymerase complex [GO:0000428]; nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; DNA-templated transcription [GO:0006351]
A0A1C1CWI5	A0A1C1CWI5	unreviewed	A0A1C1CWI5_9EURO	Long chain acyl-CoA synthetase 7, peroxisomal	LACS7 CLCR_09719	Cladophialophora carrionii	710	
A0A1C1CA46	A0A1C1CA46	unreviewed	A0A1C1CA46_9EURO	Putative oxidoreductase	CLCR_06088	Cladophialophora carrionii	312	oxidoreductase activity [GO:0016491]; cellular biosynthetic process [GO:0044249]; organic substance biosynthetic process [GO:1901576]
A0A1C1C6E2	A0A1C1C6E2	unreviewed	A0A1C1C6E2_9EURO	Peptide deformylase (EC 3.5.1.88)	def1 CLCR_00137	Cladophialophora carrionii	217	metal ion binding [GO:0046872]; peptide deformylase activity [GO:0042586]; translation [GO:0006412]
A0A1C1C7Q0	A0A1C1C7Q0	unreviewed	A0A1C1C7Q0_9EURO	Origin recognition complex subunit 6	CLCR_05821	Cladophialophora carrionii	499	nuclear origin of replication recognition complex [GO:0005664]; DNA binding [GO:0003677]; DNA replication [GO:0006260]
A0A1C1CIH2	A0A1C1CIH2	unreviewed	A0A1C1CIH2_9EURO	DNA polymerase epsilon subunit B (DNA polymerase II subunit 2)	CLCR_03862	Cladophialophora carrionii	853	epsilon DNA polymerase complex [GO:0008622]; DNA binding [GO:0003677]; DNA-templated DNA replication [GO:0006261]
A0A1C1CZJ1	A0A1C1CZJ1	unreviewed	A0A1C1CZJ1_9EURO	Uncharacterized protein	CLCR_10806	Cladophialophora carrionii	220	
A0A1C1CED9	A0A1C1CED9	unreviewed	A0A1C1CED9_9EURO	Transcription elongation factor SPT5	spt5 CLCR_01803	Cladophialophora carrionii	1102	nucleus [GO:0005634]; translation elongation factor activity [GO:0003746]; regulation of DNA-templated transcription elongation [GO:0032784]; regulation of transcription by RNA polymerase II [GO:0006357]; transcription elongation-coupled chromatin remodeling [GO:0140673]
A0A1C1C9U3	A0A1C1C9U3	unreviewed	A0A1C1C9U3_9EURO	Putative oxidoreductase	CLCR_05933	Cladophialophora carrionii	405	membrane [GO:0016020]
A0A1C1C6A6	A0A1C1C6A6	unreviewed	A0A1C1C6A6_9EURO	Integral membrane protein	CLCR_00660	Cladophialophora carrionii	361	membrane [GO:0016020]
A0A1C1CR72	A0A1C1CR72	unreviewed	A0A1C1CR72_9EURO	Pyruvate dehydrogenase E1 component subunit beta (EC 1.2.4.1)	PDB1 CLCR_08598	Cladophialophora carrionii	379	pyruvate dehydrogenase (acetyl-transferring) activity [GO:0004739]; acetyl-CoA biosynthetic process from pyruvate [GO:0006086]
A0A1C1CBG0	A0A1C1CBG0	unreviewed	A0A1C1CBG0_9EURO	BTB domain-containing protein	CLCR_01671	Cladophialophora carrionii	267	
A0A1C1CU33	A0A1C1CU33	unreviewed	A0A1C1CU33_9EURO	UDP-galactose transporter	CLCR_08613	Cladophialophora carrionii	434	membrane [GO:0016020]; carbohydrate transport [GO:0008643]; transmembrane transport [GO:0055085]
A0A1C1CKX1	A0A1C1CKX1	unreviewed	A0A1C1CKX1_9EURO	AB hydrolase-1 domain-containing protein	CLCR_05080	Cladophialophora carrionii	268	
A0A1C1CV64	A0A1C1CV64	unreviewed	A0A1C1CV64_9EURO	Dihydropyrimidinase	PYD2 CLCR_09914	Cladophialophora carrionii	494	cytoplasm [GO:0005737]; hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]
A0A1C1CPZ9	A0A1C1CPZ9	unreviewed	A0A1C1CPZ9_9EURO	E3 ubiquitin ligase complex SCF subunit	sconC CLCR_07659	Cladophialophora carrionii	166	ligase activity [GO:0016874]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511]
A0A1C1C8Y6	A0A1C1C8Y6	unreviewed	A0A1C1C8Y6_9EURO	Carnitinyl-CoA dehydratase	caiD CLCR_06185	Cladophialophora carrionii	282	catalytic activity [GO:0003824]
A0A1C1CGB8	A0A1C1CGB8	unreviewed	A0A1C1CGB8_9EURO	Integral membrane protein	CLCR_03496	Cladophialophora carrionii	410	membrane [GO:0016020]
A0A1C1CJG1	A0A1C1CJG1	unreviewed	A0A1C1CJG1_9EURO	PSP1 domain-containing protein	CLCR_04580	Cladophialophora carrionii	879	
A0A1C1CHH7	A0A1C1CHH7	unreviewed	A0A1C1CHH7_9EURO	Methyltransferase type 11 domain-containing protein	CLCR_03829	Cladophialophora carrionii	1070	S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]
A0A1C1CC97	A0A1C1CC97	unreviewed	A0A1C1CC97_9EURO	IMP-specific 5'-nucleotidase 1 (EC 3.1.3.-)	isn1 CLCR_00470	Cladophialophora carrionii	391	IMP 5'-nucleotidase activity [GO:0050483]; magnesium ion binding [GO:0000287]; nucleotide binding [GO:0000166]; inosine salvage [GO:0006190]; nucleotide metabolic process [GO:0009117]
A0A1C1CXB3	A0A1C1CXB3	unreviewed	A0A1C1CXB3_9EURO	Aconitate hydratase, mitochondrial	ACO1 CLCR_10048	Cladophialophora carrionii	496	mitochondrion [GO:0005739]; 4 iron, 4 sulfur cluster binding [GO:0051539]; aconitate hydratase activity [GO:0003994]; metal ion binding [GO:0046872]; tricarboxylic acid cycle [GO:0006099]
A0A1C1C9C2	A0A1C1C9C2	unreviewed	A0A1C1C9C2_9EURO	Ribose-5-phosphate isomerase (EC 5.3.1.6) (D-ribose-5-phosphate ketol-isomerase) (Phosphoriboisomerase)	rki1 CLCR_06117	Cladophialophora carrionii	306	ribose-5-phosphate isomerase activity [GO:0004751]; pentose-phosphate shunt, non-oxidative branch [GO:0009052]
A0A1C1D0U8	A0A1C1D0U8	unreviewed	A0A1C1D0U8_9EURO	Fe2OG dioxygenase domain-containing protein	CLCR_00872	Cladophialophora carrionii	384	
A0A1C1CJG9	A0A1C1CJG9	unreviewed	A0A1C1CJG9_9EURO	Glycosyl hydrolase family 63 C-terminal domain-containing protein	CLCR_04569	Cladophialophora carrionii	920	Glc3Man9GlcNAc2 oligosaccharide glucosidase activity [GO:0004573]; oligosaccharide metabolic process [GO:0009311]
A0A1C1CTF4	A0A1C1CTF4	unreviewed	A0A1C1CTF4_9EURO	Oxidoreductase, zinc-binding dehydrogenase	CLCR_08534	Cladophialophora carrionii	452	oxidoreductase activity, acting on NAD(P)H [GO:0016651]
A0A1C1CM99	A0A1C1CM99	unreviewed	A0A1C1CM99_9EURO	Uncharacterized protein	CLCR_07743	Cladophialophora carrionii	116	membrane [GO:0016020]
A0A1C1CLG2	A0A1C1CLG2	unreviewed	A0A1C1CLG2_9EURO	Putative MIND kinetochore complex component Nnf1	CLCR_05146	Cladophialophora carrionii	218	MIS12/MIND type complex [GO:0000444]; nucleus [GO:0005634]; cell cycle [GO:0007049]; cell division [GO:0051301]
A0A1C1CS03	A0A1C1CS03	unreviewed	A0A1C1CS03_9EURO	Uncharacterized protein	CLCR_09227	Cladophialophora carrionii	154	
A0A1C1D0W9	A0A1C1D0W9	unreviewed	A0A1C1D0W9_9EURO	3-hydroxybutyryl-CoA dehydrogenase	hbd CLCR_00904	Cladophialophora carrionii	283	NAD+ binding [GO:0070403]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; fatty acid metabolic process [GO:0006631]
A0A1C1CRH1	A0A1C1CRH1	unreviewed	A0A1C1CRH1_9EURO	Uncharacterized protein	CLCR_09166	Cladophialophora carrionii	171	
A0A1C1CG35	A0A1C1CG35	unreviewed	A0A1C1CG35_9EURO	Exosome complex exonuclease rrp6	rrp6 CLCR_03312	Cladophialophora carrionii	829	nuclear exosome (RNase complex) [GO:0000176]; 3'-5'-RNA exonuclease activity [GO:0000175]; nucleic acid binding [GO:0003676]; nucleotide binding [GO:0000166]; exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000467]
A0A1C1CQ20	A0A1C1CQ20	unreviewed	A0A1C1CQ20_9EURO	Protein SIP5 (Protein sip5)	sip5 CLCR_06674	Cladophialophora carrionii	815	
A0A1C1CGL3	A0A1C1CGL3	unreviewed	A0A1C1CGL3_9EURO	NADPH-dependent 1-acyldihydroxyacetone phosphate reductase	ayr1 CLCR_03629	Cladophialophora carrionii	305	oxidoreductase activity [GO:0016491]; cellular biosynthetic process [GO:0044249]; organic substance biosynthetic process [GO:1901576]
A0A1C1CDP6	A0A1C1CDP6	unreviewed	A0A1C1CDP6_9EURO	Uncharacterized protein	CLCR_02193	Cladophialophora carrionii	80	
A0A1C1CQU1	A0A1C1CQU1	unreviewed	A0A1C1CQU1_9EURO	Putative C6 transcription factor	CLCR_08026	Cladophialophora carrionii	753	DNA binding [GO:0003677]; zinc ion binding [GO:0008270]; DNA-templated transcription [GO:0006351]
A0A1C1CDW3	A0A1C1CDW3	unreviewed	A0A1C1CDW3_9EURO	NACHT domain-containing protein	CLCR_01785	Cladophialophora carrionii	1390	
A0A1C1C9D5	A0A1C1C9D5	unreviewed	A0A1C1C9D5_9EURO	Clr5 domain-containing protein	CLCR_05986	Cladophialophora carrionii	376	
A0A1C1C6A7	A0A1C1C6A7	unreviewed	A0A1C1C6A7_9EURO	Flavin reductase like domain-containing protein	CLCR_00132	Cladophialophora carrionii	241	FMN binding [GO:0010181]; oxidoreductase activity [GO:0016491]
A0A1C1CFL8	A0A1C1CFL8	unreviewed	A0A1C1CFL8_9EURO	Mitochondrial carnitine carrier	CRC1 CLCR_02541	Cladophialophora carrionii	331	mitochondrial inner membrane [GO:0005743]
A0A1C1CZT4	A0A1C1CZT4	unreviewed	A0A1C1CZT4_9EURO	proteasome endopeptidase complex (EC 3.4.25.1)	PUP1 CLCR_10560	Cladophialophora carrionii	281	proteasome core complex [GO:0005839]; threonine-type endopeptidase activity [GO:0004298]; proteolysis involved in protein catabolic process [GO:0051603]
A0A1C1CNV6	A0A1C1CNV6	unreviewed	A0A1C1CNV6_9EURO	Vacuolar protein sorting protein Vps66	CLCR_07301	Cladophialophora carrionii	368	membrane [GO:0016020]
A0A1C1CKE2	A0A1C1CKE2	unreviewed	A0A1C1CKE2_9EURO	Uncharacterized protein	CLCR_05270	Cladophialophora carrionii	89	
A0A1C1CTJ3	A0A1C1CTJ3	unreviewed	A0A1C1CTJ3_9EURO	Acetamidase	amdS CLCR_08287	Cladophialophora carrionii	552	
A0A1C1CIR6	A0A1C1CIR6	unreviewed	A0A1C1CIR6_9EURO	S-adenosyl-L-methionine-dependent methyltransferase	CLCR_04265	Cladophialophora carrionii	301	S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; methylation [GO:0032259]
A0A1C1D203	A0A1C1D203	unreviewed	A0A1C1D203_9EURO	Transcription factor like protein RFX-Penicillium chrysogenum	RFX CLCR_02799	Cladophialophora carrionii	719	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
A0A1C1CDM2	A0A1C1CDM2	unreviewed	A0A1C1CDM2_9EURO	phosphoribosylglycinamide formyltransferase 1 (EC 2.1.2.2)	ade5 CLCR_02086	Cladophialophora carrionii	249	phosphoribosylglycinamide formyltransferase activity [GO:0004644]; 'de novo' IMP biosynthetic process [GO:0006189]
A0A1C1CVT8	A0A1C1CVT8	unreviewed	A0A1C1CVT8_9EURO	Hsp70 family chaperone	CLCR_09847	Cladophialophora carrionii	615	
A0A1C1CZE7	A0A1C1CZE7	unreviewed	A0A1C1CZE7_9EURO	F-box domain-containing protein	CLCR_09822	Cladophialophora carrionii	610	
A0A1C1CF40	A0A1C1CF40	unreviewed	A0A1C1CF40_9EURO	CTP-dependent diacylglycerol kinase 1	DGK1 CLCR_02479	Cladophialophora carrionii	400	membrane [GO:0016020]; ATP-dependent diacylglycerol kinase activity [GO:0004143]; phosphorylation [GO:0016310]
A0A1C1CE38	A0A1C1CE38	unreviewed	A0A1C1CE38_9EURO	Dehydrogenase/reductase SDR family protein 7-like protein	CLCR_02059	Cladophialophora carrionii	264	oxidoreductase activity [GO:0016491]; cellular biosynthetic process [GO:0044249]; organic substance biosynthetic process [GO:1901576]
A0A1C1CDE2	A0A1C1CDE2	unreviewed	A0A1C1CDE2_9EURO	Putative HC-toxin efflux carrier TOXA	TOXA CLCR_01869	Cladophialophora carrionii	610	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A1C1CXF2	A0A1C1CXF2	unreviewed	A0A1C1CXF2_9EURO	Protein kinase domain-containing protein	CLCR_09889	Cladophialophora carrionii	437	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]
A0A1C1C6G0	A0A1C1C6G0	unreviewed	A0A1C1C6G0_9EURO	Uncharacterized protein	CLCR_00594	Cladophialophora carrionii	633	membrane [GO:0016020]
A0A1C1CAT3	A0A1C1CAT3	unreviewed	A0A1C1CAT3_9EURO	Putative amino-acid N-acetyltransferase subunit Mak10	CLCR_01430	Cladophialophora carrionii	742	NatC complex [GO:0031417]; transferase activity [GO:0016740]
A0A1C1D0A9	A0A1C1D0A9	unreviewed	A0A1C1D0A9_9EURO	E3 ubiquitin-protein ligase (EC 2.3.2.27)	CLCR_00218	Cladophialophora carrionii	2140	ligase activity [GO:0016874]; ubiquitin protein ligase activity [GO:0061630]; zinc ion binding [GO:0008270]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process via the N-end rule pathway [GO:0071596]
A0A1C1D1M1	A0A1C1D1M1	unreviewed	A0A1C1D1M1_9EURO	Carbonic anhydrase	CLCR_03072	Cladophialophora carrionii	282	carbonate dehydratase activity [GO:0004089]; zinc ion binding [GO:0008270]
A0A1C1CBM3	A0A1C1CBM3	unreviewed	A0A1C1CBM3_9EURO	DNA-directed RNA polymerase subunit beta (EC 2.7.7.6)	rpc2 CLCR_01388	Cladophialophora carrionii	1219	DNA-directed RNA polymerase complex [GO:0000428]; DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; metal ion binding [GO:0046872]; ribonucleoside binding [GO:0032549]; DNA-templated transcription [GO:0006351]
A0A1C1D1N9	A0A1C1D1N9	unreviewed	A0A1C1D1N9_9EURO	Uncharacterized protein	CLCR_03002	Cladophialophora carrionii	355	
A0A1C1CYI9	A0A1C1CYI9	unreviewed	A0A1C1CYI9_9EURO	Tr-type G domain-containing protein	CLCR_09435	Cladophialophora carrionii	1461	GTP binding [GO:0005525]; GTPase activity [GO:0003924]
A0A1C1CA64	A0A1C1CA64	unreviewed	A0A1C1CA64_9EURO	Uncharacterized protein	CLCR_06310	Cladophialophora carrionii	212	membrane [GO:0016020]
A0A1C1CZJ8	A0A1C1CZJ8	unreviewed	A0A1C1CZJ8_9EURO	37S ribosomal protein MRP2, mitochondrial	MRP2 CLCR_11426	Cladophialophora carrionii	113	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
A0A1C1CGV1	A0A1C1CGV1	unreviewed	A0A1C1CGV1_9EURO	arginine--tRNA ligase (EC 6.1.1.19)	YDR341C CLCR_03280	Cladophialophora carrionii	1054	cytoplasm [GO:0005737]; arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]; arginyl-tRNA aminoacylation [GO:0006420]
A0A1C1CSP9	A0A1C1CSP9	unreviewed	A0A1C1CSP9_9EURO	Zn(2)-C6 fungal-type domain-containing protein	CLCR_08768	Cladophialophora carrionii	306	nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]
A0A1C1CDH8	A0A1C1CDH8	unreviewed	A0A1C1CDH8_9EURO	Short-chain dehydrogenase/reductase SDR	CLCR_02069	Cladophialophora carrionii	282	
A0A1C1CV24	A0A1C1CV24	unreviewed	A0A1C1CV24_9EURO	Inclusion body clearance protein IML2 (Inclusion body clearance protein iml2)	iml2 CLCR_08088	Cladophialophora carrionii	760	
A0A1C1CBP3	A0A1C1CBP3	unreviewed	A0A1C1CBP3_9EURO	Uncharacterized protein	CLCR_00067	Cladophialophora carrionii	116	
A0A1C1C7X7	A0A1C1C7X7	unreviewed	A0A1C1C7X7_9EURO	Uncharacterized protein	CLCR_06223	Cladophialophora carrionii	267	
A0A1C1CFE0	A0A1C1CFE0	unreviewed	A0A1C1CFE0_9EURO	Uncharacterized protein	CLCR_02693	Cladophialophora carrionii	90	
A0A1C1CH04	A0A1C1CH04	unreviewed	A0A1C1CH04_9EURO	Sin3 complex subunit	CLCR_03311	Cladophialophora carrionii	842	
A0A1C1CN27	A0A1C1CN27	unreviewed	A0A1C1CN27_9EURO	Uncharacterized protein	CLCR_07722	Cladophialophora carrionii	138	membrane [GO:0016020]
A0A1C1CDI5	A0A1C1CDI5	unreviewed	A0A1C1CDI5_9EURO	Uncharacterized protein	CLCR_02157	Cladophialophora carrionii	137	
A0A1C1CPB0	A0A1C1CPB0	unreviewed	A0A1C1CPB0_9EURO	SRR1-like domain-containing protein	CLCR_07452	Cladophialophora carrionii	300	
A0A1C1CZV9	A0A1C1CZV9	unreviewed	A0A1C1CZV9_9EURO	Zn(2)-C6 fungal-type domain-containing protein	CLCR_00002	Cladophialophora carrionii	363	
A0A1C1CZG1	A0A1C1CZG1	unreviewed	A0A1C1CZG1_9EURO	Protein FDD123	CLCR_10483	Cladophialophora carrionii	304	membrane [GO:0016020]; monoatomic ion channel activity [GO:0005216]; photoreceptor activity [GO:0009881]; phototransduction [GO:0007602]
A0A1C1CGQ0	A0A1C1CGQ0	unreviewed	A0A1C1CGQ0_9EURO	Uncharacterized protein	CLCR_03408	Cladophialophora carrionii	593	
A0A1C1D2V4	A0A1C1D2V4	unreviewed	A0A1C1D2V4_9EURO	Uncharacterized protein	CLCR_03139	Cladophialophora carrionii	198	
A0A1C1D0L6	A0A1C1D0L6	unreviewed	A0A1C1D0L6_9EURO	Uncharacterized protein	CLCR_00251	Cladophialophora carrionii	611	
A0A1C1D1A9	A0A1C1D1A9	unreviewed	A0A1C1D1A9_9EURO	Sulfonate biosynthesis enzyme	CLCR_00906	Cladophialophora carrionii	318	
A0A1C1CDN4	A0A1C1CDN4	unreviewed	A0A1C1CDN4_9EURO	VanZ domain protein	CLCR_02037	Cladophialophora carrionii	230	membrane [GO:0016020]
A0A1C1CAJ0	A0A1C1CAJ0	unreviewed	A0A1C1CAJ0_9EURO	Metallo-beta-lactamase domain-containing protein	CLCR_01651	Cladophialophora carrionii	319	
A0A1C1CFM5	A0A1C1CFM5	unreviewed	A0A1C1CFM5_9EURO	Inner centromere protein	CLCR_02236	Cladophialophora carrionii	1137	cytoplasm [GO:0005737]; nucleus [GO:0005634]; spindle [GO:0005819]
